PARENT_OBJID;BEGDA;ENDDA;OBJID;NPP
55004785;17.03.2011;01.03.2012;55009672;AZ
55004785;17.03.2011;25.09.2012;55009659;AZ
55004785;01.04.2009;01.04.2011;55004812;BA
55004785;01.04.2009;01.09.2011;55004802;BA
55004785;17.03.2011;01.03.2012;55009673;BA
55004785;17.03.2011;14.05.2012;55009664;BA
55004785;17.01.2012;31.12.2018;55010959;BA
55004785;17.03.2011;01.07.2012;55009666;BB
55004785;01.03.2010;02.01.2018;55006579;BC
55004785;17.03.2011;01.03.2012;55009675;BC
55004785;17.03.2011;01.07.2012;55009668;BC
55004785;01.03.2010;01.09.2019;55006577;BD
55004785;21.09.2010;20.09.2012;55007608;BD
55004785;17.03.2011;01.09.2011;55009669;BD
55004785;01.01.2013;31.12.2014;55013807;BD
55004785;08.07.2014;01.01.2018;55015058;BD
55004785;01.04.2009;31.08.2012;55004808;BE
55004785;08.07.2014;01.09.2017;55015059;BE
55004785;11.01.2016;11.03.2019;55016129;BE
55004785;01.04.2009;01.06.2011;55004813;BF
55004785;01.04.2009;20.09.2012;55004809;BF
55004785;17.03.2011;31.08.2017;55009657;BH
55004785;17.03.2011;31.08.2017;55009662;BI
55004785;17.03.2011;31.08.2017;55009658;BJ
55004785;17.03.2011;25.10.2017;55009663;BK
55004785;17.03.2011;31.08.2017;55009665;BL
55004876;01.04.2009;30.06.2009;55004902;
55004876;01.04.2009;30.06.2009;55004903;
55004876;01.04.2009;30.06.2009;55004880;BB
55004876;01.04.2009;30.06.2009;55004881;BD
55004924;01.05.2009;31.10.2011;55004975;AA
55004924;05.08.2010;31.10.2011;55004978;AB
55004924;01.05.2009;05.08.2010;55004976;AC
55004924;05.08.2010;31.12.2011;55004981;AC
55004924;05.08.2010;05.08.2010;55004977;AD
55004957;01.07.2009;30.09.2013;55004996;AA
55004957;01.07.2009;13.06.2012;55004961;AB
55004957;01.07.2009;13.06.2012;55004997;AC
55004957;01.07.2009;27.06.2012;55004998;AD
55004957;01.07.2009;30.06.2012;55004962;AE
55004957;01.07.2009;16.06.2012;55004959;AF
55004959;01.07.2009;08.06.2012;55005127;AA
55004959;01.07.2009;07.11.2011;55005022;AB
55004959;01.07.2009;20.11.2011;55005018;AC
55004959;01.07.2009;24.12.2011;55005079;AD
55004959;01.07.2009;13.01.2012;55005086;AE
55004959;01.07.2009;20.11.2011;55005094;AF
55004961;01.07.2009;13.06.2012;55005105;AA
55004961;01.07.2009;13.06.2012;55005110;AM
55004962;01.07.2009;07.11.2011;55005016;
55004962;01.07.2009;14.06.2012;55005015;
55004974;01.07.2009;15.11.2011;55005001;AA
55004974;01.07.2009;17.11.2011;55005002;AB
55004974;01.07.2009;14.02.2012;55005003;AC
55004974;01.07.2009;23.10.2011;55005004;AD
55004975;01.05.2009;04.08.2010;55004977;
55004975;01.05.2009;04.08.2010;55004978;
55004976;01.05.2009;04.08.2010;55004981;
55004976;01.05.2009;05.08.2010;55004979;
55004976;01.05.2009;05.08.2010;55004980;
55004983;01.01.2014;31.12.9999;55014651;
55004983;01.07.2009;30.06.2012;55004984;AA
55004983;01.12.2010;31.12.2013;55007658;AB
55004983;01.12.2010;31.12.2013;55007659;AC
55004983;01.12.2010;31.12.2013;55007660;AD
55004983;01.12.2010;31.12.2013;55007661;AE
55004983;01.12.2010;31.12.2013;55007662;AF
55004983;01.07.2009;30.11.2010;55004985;AG
55004983;01.07.2009;30.11.2010;55004986;AH
55004983;01.07.2009;30.11.2010;55004988;AI
55004983;01.07.2009;31.12.9999;55004989;AJ
55004983;01.07.2009;31.12.9999;55004990;AK
55004983;01.07.2009;31.12.9999;55004991;AL
55004983;01.07.2009;31.12.9999;55004992;AM
55004983;01.07.2009;31.12.9999;55004993;AN
55004996;30.06.2010;23.10.2011;55007178;10
55004996;30.06.2010;30.09.2011;55007179;20
55004996;30.06.2010;30.09.2011;55007180;30
55004996;01.07.2009;24.10.2011;55005177;40
55004996;01.07.2009;25.12.2011;55005178;50
55004996;01.07.2011;31.01.2012;55009786;60
55004996;19.08.2009;23.10.2011;55005234;70
55004996;01.07.2009;11.11.2010;55005176;AB
55004997;01.07.2009;05.10.2009;55005068;
55004997;29.04.2011;30.09.2011;55009779;
55004997;01.07.2009;23.10.2011;55005048;AA
55004997;01.07.2009;23.09.2011;55005045;AB
55004997;01.07.2009;17.01.2012;55005040;AC
55004997;01.07.2009;08.11.2011;55005043;AD
55004997;01.07.2009;30.09.2011;55005044;AE
55004997;01.07.2009;25.10.2011;55005047;AF
55004997;01.07.2009;30.09.2011;55005042;AG
55004997;01.07.2009;28.04.2011;55005046;AH
55004997;01.07.2009;13.10.2010;55005064;AI
55004997;01.07.2009;31.01.2012;55005071;AJ
55004997;01.07.2009;29.11.2011;55005072;AL
55004997;01.07.2009;27.10.2011;55005077;AM
55004997;01.07.2009;30.09.2011;55005078;AN
55004997;29.04.2011;19.12.2011;55005046;АН
55004998;01.07.2009;27.06.2012;55005005;AA
55004998;01.07.2009;14.02.2012;55004974;AB
55005005;01.07.2009;23.10.2011;55005007;AA
55005005;01.07.2009;15.11.2011;55005009;AB
